AGNO;RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2008;50;7;COLEGIO ADVENTISTA DE ARICA;.;0;15;15101;ARICA;3;1;110;17;22;20;27;28;22;22;22;180;19;16;24;31;32;20;19;20;181;1;1;0;0;1;1;0;1;5;0;0;1;2;1;2;1;0;7;1;0;1;0;1;0;0;1;4;0;0;0;0;0;0;0;1;1;0;1;1;0;2;1;0;1;6;1;0;2;0;1;0;1;1;6
2008;50;7;COLEGIO ADVENTISTA DE ARICA;.;0;15;15101;ARICA;3;1;310;17;16;14;8;0;0;0;0;55;18;17;18;19;0;0;0;0;72;3;3;0;0;0;0;0;0;6;2;5;2;0;0;0;0;0;9;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2
2008;51;5;"ESCUELA PARTICULAR  ""REPÉBLICA DEL ECUADOR""";.;0;15;15101;ARICA;3;1;110;0;1;2;3;0;3;0;0;9;3;0;3;0;2;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2008;52;3;LICEO DOMINGO SANTA MARIA;.;0;15;15101;ARICA;3;0;110;116;136;122;123;125;131;121;113;987;125;125;106;119;91;115;114;101;896;6;2;7;1;4;6;4;4;34;5;1;8;0;1;3;5;2;25;2;0;3;0;2;2;0;4;13;1;0;1;1;0;0;1;0;4;4;5;3;5;3;3;3;0;26;4;5;2;5;2;4;5;5;32
2008;52;3;LICEO DOMINGO SANTA MARIA;.;0;15;15101;ARICA;3;0;310;144;145;120;127;0;0;0;0;536;134;112;102;133;0;0;0;0;481;26;18;28;3;0;0;0;0;75;31;24;13;3;0;0;0;0;71;15;11;5;6;0;0;0;0;37;7;4;3;1;0;0;0;0;15;3;1;2;0;0;0;0;0;6;6;0;1;0;0;0;0;0;7
2008;52;3;LICEO DOMINGO SANTA MARIA;.;0;15;15101;ARICA;3;0;410;78;72;35;41;0;0;0;0;226;57;35;29;50;0;0;0;0;171;17;11;5;1;0;0;0;0;34;14;6;2;3;0;0;0;0;25;11;3;4;0;0;0;0;0;18;4;2;4;2;0;0;0;0;12;0;1;0;1;0;0;0;0;2;0;2;1;0;0;0;0;0;3
2008;52;3;LICEO DOMINGO SANTA MARIA;.;0;15;15101;ARICA;3;0;810;0;0;13;0;0;0;0;0;13;0;0;18;0;0;0;0;0;18;0;0;4;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;56;6;COLEGIO SAN MARCOS;.;0;15;15101;ARICA;3;0;110;27;31;27;23;35;24;26;26;219;11;23;13;18;25;16;20;22;148;0;0;0;0;0;0;5;5;10;0;0;0;0;0;0;6;3;9;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;6;2;0;0;0;1;0;2;1;6
2008;56;6;COLEGIO SAN MARCOS;.;0;15;15101;ARICA;3;0;310;49;39;38;28;0;0;0;0;154;33;33;45;43;0;0;0;0;154;10;11;7;0;0;0;0;0;28;5;10;5;0;0;0;0;0;20;0;1;1;0;0;0;0;0;2;1;1;1;0;0;0;0;0;3;1;3;2;1;0;0;0;0;7;0;3;3;1;0;0;0;0;7
2008;59;0;COLEGIO SAN JORGE;.;0;15;15101;ARICA;4;0;110;17;26;27;17;22;25;21;18;173;22;21;20;10;11;19;18;15;136;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;59;0;COLEGIO SAN JORGE;.;0;15;15101;ARICA;4;0;310;19;20;15;10;0;0;0;0;64;27;12;23;14;0;0;0;0;76;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;60;4;COLEGIO ALEMAN;.;0;15;15101;ARICA;3;0;110;28;49;34;35;30;32;21;20;249;36;30;28;23;23;25;26;16;207;0;0;0;0;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;2;7;1;0;1;1;2;1;0;0;6
2008;60;4;COLEGIO ALEMAN;.;0;15;15101;ARICA;3;0;310;22;24;19;16;0;0;0;0;81;16;24;15;13;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2008;67;1;ABRAHAM LINCOLN  SCHOOL;.;0;15;15101;ARICA;3;0;110;40;30;37;30;39;41;34;21;272;30;35;25;21;21;19;26;11;188;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;3;0;1;0;0;0;0;1;0;2
2008;67;1;ABRAHAM LINCOLN  SCHOOL;.;0;15;15101;ARICA;3;0;310;23;7;9;8;0;0;0;0;47;11;10;6;10;0;0;0;0;37;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;69;8;JUNIOR COLLEGE;.;0;15;15101;ARICA;4;0;110;18;8;16;21;22;20;22;27;154;21;19;18;16;21;24;32;18;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;4;0;0;1;0;1;0;0;0;2
2008;69;8;JUNIOR COLLEGE;.;0;15;15101;ARICA;4;0;310;31;41;28;31;0;0;0;0;131;32;26;41;26;0;0;0;0;125;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
2008;70;1;ESCUELA  VALLE DE ESQUINA;G;36;15;15102;CAMARONES;2;1;110;0;0;0;1;2;2;0;1;6;0;1;0;0;2;2;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;1
2008;72;8;LICEO  VALLE DE CODPA;G;45;15;15102;CAMARONES;2;1;110;1;0;0;0;3;4;3;1;12;1;0;1;1;2;1;4;4;14;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;2
2008;72;8;LICEO  VALLE DE CODPA;G;45;15;15102;CAMARONES;2;1;710;7;3;5;4;0;0;0;0;19;2;2;0;4;0;0;0;0;8;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;1;2;0;0;0;0;0;4;2;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2008;73;6;ESCUELA  VALLE DE COBIJA;G;46;15;15102;CAMARONES;2;1;110;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;74;4;ESCUELA  VALLE DE CAMARONES;G;47;15;15102;CAMARONES;2;1;110;2;1;1;0;0;1;0;0;5;0;3;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0
2008;75;2;ESCUELA VALLE DE GUANACAGUA.;;119;15;15102;CAMARONES;2;1;110;1;1;1;0;1;0;0;0;4;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;76;0;ESCUELA  VALLE DE CUYA;G;121;15;15102;CAMARONES;2;1;110;0;3;0;0;2;1;0;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2008;78;7;LICEO  GRANADEROS;C;3;15;15201;PUTRE;2;0;110;4;6;10;7;5;6;8;9;55;6;9;8;12;10;7;7;8;67;0;1;0;0;0;2;0;0;3;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;4;0;0;0;0;1;0;0;0;1
2008;78;7;LICEO  GRANADEROS;C;3;15;15201;PUTRE;2;0;361;0;0;54;0;0;0;0;0;54;0;0;1;0;0;0;0;0;1;0;0;25;0;0;0;0;0;25;0;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;78;7;LICEO  GRANADEROS;C;3;15;15201;PUTRE;2;0;610;5;2;1;2;0;0;0;0;10;1;4;2;5;0;0;0;0;12;2;0;1;1;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;78;7;LICEO  GRANADEROS;C;3;15;15201;PUTRE;2;0;710;4;5;2;2;0;0;0;0;13;4;2;2;1;0;0;0;0;9;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;5;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;79;5;ESCUELA  EL MARQUEZ;E;43;15;15201;PUTRE;2;1;110;3;2;2;0;1;1;1;2;12;1;2;2;0;3;1;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;2
2008;81;7;ESCUELA  PAYACHATAS;G;38;15;15201;PUTRE;2;1;110;0;0;0;0;2;0;0;0;2;1;1;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;82;5;ESCUELA SAN FRANCISCO DE ASIS;G;39;15;15201;PUTRE;2;1;110;1;1;1;0;0;1;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;83;3;ESCUELA  COTA COTANI;G;41;15;15201;PUTRE;2;1;110;2;0;1;0;0;0;0;0;3;1;1;1;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2008;84;1;ESCUELA   LOS ALAMOS;G;42;15;15201;PUTRE;2;1;110;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;86;8;ESCUELA  SAN SANTIAGO DE BELEN;G;44;15;15201;PUTRE;2;1;110;0;0;0;0;1;1;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;87;6;ESCUELA  ANCOLACANE;G;32;15;15202;GENERAL LAGOS;2;1;110;0;1;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;88;4;ESCUELA   ALCERRECA;G;33;15;15202;GENERAL LAGOS;2;1;110;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;89;2;ESCUELA  HUMAPALCA;G;34;15;15202;GENERAL LAGOS;2;1;110;1;0;2;3;0;3;0;0;9;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;90;6;ESCUELA INTERNADO  VISVIRI;G;35;15;15202;GENERAL LAGOS;2;1;110;1;2;0;1;2;3;3;4;16;2;4;0;3;3;0;6;3;21;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;0;0;0;0;0;0;0;0;0
2008;91;4;ESCUELA COSAPILLA;G;114;15;15202;GENERAL LAGOS;2;1;110;1;1;2;0;0;1;0;0;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;92;2;ESCUELA  CHISLLUMA;G;115;15;15202;GENERAL LAGOS;2;1;110;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;93;0;ESCUELA CHUJLLUTA;G;116;15;15202;GENERAL LAGOS;2;1;110;2;0;3;0;2;2;0;0;9;4;1;2;3;2;0;0;0;12;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;94;9;ESCUELA  GUACOYO;G;123;15;15202;GENERAL LAGOS;2;1;110;0;1;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;95;7;ESCUELA  COLPITAS;G;125;15;15202;GENERAL LAGOS;2;1;110;0;0;0;0;0;2;0;0;2;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;97;3;INSTITUTO COMERCIAL B WOLNITZKY;A;6;1;1101;IQUIQUE;1;0;410;51;63;53;49;0;0;0;0;216;103;70;135;101;0;0;0;0;409;24;7;14;4;0;0;0;0;49;26;14;32;14;0;0;0;0;86;23;2;14;2;0;0;0;0;41;22;12;21;6;0;0;0;0;61;2;0;1;2;0;0;0;0;5;0;1;0;0;0;0;0;0;1
2008;97;3;INSTITUTO COMERCIAL B WOLNITZKY;A;6;1;1101;IQUIQUE;1;0;461;0;0;5;16;0;0;0;0;21;0;0;35;14;0;0;0;0;49;0;0;7;1;0;0;0;0;8;0;0;3;1;0;0;0;0;4;0;0;16;7;0;0;0;0;23;0;0;30;11;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;97;3;INSTITUTO COMERCIAL B WOLNITZKY;A;6;1;1101;IQUIQUE;1;0;463;7;0;0;0;0;0;0;0;7;17;0;0;0;0;0;0;0;17;7;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;4;20;0;0;0;0;0;0;0;20;10;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;103;1;ESCUELA ARTISTICA VIOLETA PARRA;F;86;1;1101;IQUIQUE;1;0;110;26;29;24;34;35;27;19;14;208;39;32;46;33;33;35;19;22;259;1;2;1;1;2;3;0;0;10;2;3;0;1;2;1;0;0;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;3;0;1;1;1;0;0;0;6;1;0;1;1;1;0;0;0;4
2008;106;6;INSTITUTO DEL MAR;A;8;1;1101;IQUIQUE;5;1;810;74;79;88;66;0;0;0;0;307;19;21;27;20;0;0;0;0;87;25;11;10;5;0;0;0;0;51;12;2;0;0;0;0;0;0;14;24;12;11;1;0;0;0;0;48;7;3;5;1;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;107;4;LIC. LIBERTADOR GRAL BERNARDO O HIGGINS;A;7;1;1101;IQUIQUE;1;0;310;105;118;91;115;0;0;0;0;429;97;110;104;100;0;0;0;0;411;12;10;12;3;0;0;0;0;37;12;12;5;5;0;0;0;0;34;23;14;19;7;0;0;0;0;63;16;10;6;4;0;0;0;0;36;5;6;7;4;0;0;0;0;22;9;3;3;4;0;0;0;0;19
2008;108;2;LICEO JOSE GUTIERREZ DE LA FUENTE;A;9;1;1101;IQUIQUE;1;0;510;75;82;106;109;0;0;0;0;372;28;8;5;2;0;0;0;0;43;14;8;14;6;0;0;0;0;42;6;3;1;0;0;0;0;0;10;41;30;15;16;0;0;0;0;102;8;1;1;1;0;0;0;0;11;0;1;2;1;0;0;0;0;4;0;0;1;0;0;0;0;0;1
2008;108;2;LICEO JOSE GUTIERREZ DE LA FUENTE;A;9;1;1101;IQUIQUE;1;0;561;0;0;28;29;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;23;9;0;0;0;0;32;0;0;0;1;0;0;0;0;1;0;0;55;28;0;0;0;0;83;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;108;2;LICEO JOSE GUTIERREZ DE LA FUENTE;A;9;1;1101;IQUIQUE;1;0;610;0;0;14;7;0;0;0;0;21;62;74;99;77;0;0;0;0;312;0;0;5;0;0;0;0;0;5;8;11;23;12;0;0;0;0;54;0;0;3;1;0;0;0;0;4;7;7;28;9;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2008;108;2;LICEO JOSE GUTIERREZ DE LA FUENTE;A;9;1;1101;IQUIQUE;1;0;661;0;0;4;1;0;0;0;0;5;0;0;59;42;0;0;0;0;101;0;0;5;6;0;0;0;0;11;0;0;14;14;0;0;0;0;28;0;0;9;8;0;0;0;0;17;0;0;39;9;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2008;109;0;LICEO ELENA DUVAUCHELLE CABEZON;A;11;1;1101;IQUIQUE;1;0;110;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;2
2008;109;0;LICEO ELENA DUVAUCHELLE CABEZON;A;11;1;1101;IQUIQUE;1;0;310;46;45;0;0;0;0;0;0;91;33;59;0;0;0;0;0;0;92;10;6;0;0;0;0;0;0;16;9;1;0;0;0;0;0;0;10;18;9;0;0;0;0;0;0;27;17;9;0;0;0;0;0;0;26;2;1;0;0;0;0;0;0;3;4;2;0;0;0;0;0;0;6
2008;109;0;LICEO ELENA DUVAUCHELLE CABEZON;A;11;1;1101;IQUIQUE;1;0;410;0;0;25;17;0;0;0;0;42;0;0;24;27;0;0;0;0;51;0;0;4;1;0;0;0;0;5;0;0;2;1;0;0;0;0;3;0;0;12;1;0;0;0;0;13;0;0;6;3;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
2008;109;0;LICEO ELENA DUVAUCHELLE CABEZON;A;11;1;1101;IQUIQUE;1;0;510;0;0;13;13;0;0;0;0;26;0;0;20;9;0;0;0;0;29;0;0;2;1;0;0;0;0;3;0;0;1;1;0;0;0;0;2;0;0;3;0;0;0;0;0;3;0;0;2;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;110;4;ESCUELA DOMINGO SANTA MARIA;D;71;1;1101;IQUIQUE;1;0;110;0;0;0;22;21;20;23;25;111;0;0;0;0;0;0;0;0;0;0;0;0;6;1;3;2;1;13;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;6;0;0;0;0;0;0;0;0;0
2008;111;2;ESCUELA  GABRIELA MISTRAL;D;72;1;1101;IQUIQUE;1;0;110;16;24;26;18;24;25;18;26;177;17;7;33;19;22;37;23;33;191;2;2;2;1;2;2;3;0;14;0;0;0;1;0;1;0;1;3;1;2;1;1;0;0;1;4;10;3;0;1;0;0;0;0;2;6;1;1;3;1;1;0;0;1;8;1;1;2;0;0;0;0;2;6
2008;112;0;ESCUELA EDUARDO LLANOS;D;89;1;1101;IQUIQUE;1;0;110;34;28;35;17;27;14;37;39;231;20;24;31;20;24;23;33;31;206;3;1;0;3;0;0;1;0;8;1;0;0;0;1;0;0;0;2;4;2;0;0;0;0;2;0;8;3;0;0;0;2;0;1;0;6;4;3;0;0;2;1;0;0;10;4;0;1;0;0;0;1;0;6
2008;113;9;ESCUELA  ALMTE. PATRICIO LYNCH;D;90;1;1101;IQUIQUE;1;0;110;44;58;57;61;55;57;54;45;431;43;55;43;49;54;48;51;49;392;6;0;5;0;4;5;2;7;29;0;2;1;1;1;0;3;1;9;1;1;0;2;2;0;0;5;11;1;1;0;3;2;1;7;2;17;4;2;2;2;0;2;2;0;14;0;0;3;0;0;1;1;1;6
2008;114;7;ESCUELA PLACIDO VILLARROEL;D;92;1;1101;IQUIQUE;1;0;110;15;31;23;40;40;22;53;42;266;16;24;20;29;25;18;20;28;180;4;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;2;3;5;2;0;3;0;4;1;18;1;2;0;1;2;0;2;3;11;1;0;0;1;1;1;2;1;7;2;3;1;0;2;1;1;2;12
2008;115;5;ESCUELA   JAVIERA CARRERA VERDUGO;D;118;1;1101;IQUIQUE;1;0;110;0;0;0;0;0;0;0;0;0;19;16;28;35;44;52;54;48;296;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;5;2;14;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;2;7;0;0;0;0;0;0;0;0;0;1;3;2;0;1;3;2;3;15
2008;116;3;"COLEGIO ""REPÉBLICA DE CROACIA""";E;70;1;1101;IQUIQUE;1;0;110;22;22;39;39;46;24;35;34;261;23;40;28;37;37;33;27;23;248;4;2;4;3;1;7;2;1;24;1;3;0;0;0;2;5;2;13;8;1;1;0;1;1;5;2;19;6;0;1;1;3;3;2;3;19;2;0;1;0;1;1;0;3;8;0;0;2;0;0;1;1;1;5
2008;117;1;ESCUELA PAULA JARAQUEMADA;E;75;1;1101;IQUIQUE;1;0;110;22;27;39;25;44;37;46;48;288;15;21;28;37;33;39;32;27;232;0;3;1;0;0;3;2;0;9;0;1;0;0;0;0;1;0;2;1;0;2;1;2;0;2;1;9;0;1;0;0;1;2;1;1;6;2;3;2;2;0;1;2;0;12;1;2;0;1;1;0;0;1;6
2008;119;8;ESCUELA CENTENARIO DE LA REPÉBLICA DE CHILE;E;76;1;1101;IQUIQUE;1;0;110;16;8;23;21;18;19;28;20;153;16;24;19;20;19;20;27;21;166;1;3;0;0;0;2;5;0;11;1;2;1;0;0;0;3;3;10;2;0;1;4;2;0;4;1;14;2;0;1;0;0;1;3;0;7;3;2;1;2;1;1;1;0;11;0;2;0;1;2;1;1;1;8
2008;120;1;LIC. COMERCIAL Y TECNICO  ARTURO PRAT;E;77;1;1101;IQUIQUE;1;0;110;11;15;16;11;16;14;7;16;106;10;11;20;8;18;18;7;12;104;1;0;1;0;0;2;5;0;9;0;0;1;0;0;3;4;1;9;1;0;1;0;0;2;0;1;5;2;1;1;1;0;3;3;0;11;0;0;2;1;1;1;0;0;5;1;1;1;2;2;0;1;1;9
2008;120;1;LIC. COMERCIAL Y TECNICO  ARTURO PRAT;E;77;1;1101;IQUIQUE;1;0;410;9;13;0;5;0;0;0;0;27;10;11;0;5;0;0;0;0;26;1;1;0;1;0;0;0;0;3;4;1;0;2;0;0;0;0;7;4;2;0;0;0;0;0;0;6;2;5;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
